"","text","emotion","polarity"
"6816"," ive had enough now with your poor services  im off to a helpful bank","sadness","negative"
"6817"," if you have the funds in your current account is there a limit on how much you can make a single payment for online","unknown","negative"
"6818","anybody found  and their fatca directive extremely frustrating ringing   is no help","anger","negative"
"6819"," i look forward to hearing from them and thank you  the twitter teams are always the most helpful edu00a0u00bdedu00b8u008f","unknown","positive"
"6820"," just tried to call twice and was cut off both times any chance of a customer call back  will pm number if available","unknown","neutral"
"6821"," is the a way to get a notification via text when there has been some activity in my account","sadness","negative"
"6822"," hi i was thinking of moving my bank account why should i go with you guys","unknown","negative"
"6823"," ok thanks","unknown","positive"
"6824"," i know but the money has disappeared too is this normal shouldnt it automatically transfer","unknown","positive"
"6825"," yeswhere is my nearest lloyds tsb branch","unknown","positive"
"6826"," i called but they said noone on the phone can help","unknown","positive"
"6827"," why have i been on hold for 15 minutes at 10pm going town to switch to  at the weekend you useless bs","unknown","negative"
"6828"," its not good enough can you give me the number for customer services so i can try once more the one ive got isnt working","joy","neutral"
"6829"," dont waste your time im making a point about poorservice","unknown","negative"
"6830"," according to all the other communications thats already happening but obviously not i reported it 14 days ago","unknown","negative"
"6831"," i just need access to my bank account and a debit card shouldnt be that hard its been 14 days now","unknown","negative"
"6832"," you can send me this junk but not a pin number  amazing ","surprise","neutral"
"6833","“  thanks for the help yes i know whats caused it now”hahah u wet wipe","unknown","positive"
"6834"," went to open account at hsbc hackney mare street and woman asks me if im new to the uk dont want an account with you racists","unknown","negative"
"6835"," ive already waited too long for a satisfactory response im taking it to fos","joy","neutral"
"6836"," your online banking payment system has been down all day  is that general or just my bad luck","sadness","neutral"
"6837","  use another bank hsbc is the worst on the planet prove me wrong hsbc","unknown","negative"
"6838"," scum","unknown","negative"
"6839","so so disappointed with  they would rather lose my custom than deal with my complaint","unknown","negative"
"6840","  worlds most corrupt bank","unknown","negative"
"6841"," as i was in a reset screen with a password i had to give you i assumed this was only place to see the number","unknown","positive"
"6842"," is there no way i can open this savings account then","unknown","negative"
"6843"," im trying to open a regular saver account can i do this if currently hold a student account or do i need another account","unknown","negative"
"6844"," thank you thats done","unknown","positive"
"6845"," i shall ring after work","unknown","neutral"
"6846"," hi do you have an email address for hsbc life uk limited annuity please am following you if you could oblige by dm","joy","positive"
"6847","not so helpful  when lewisham branchs 1 machine that lets you pay in cheques is broken amp they only have 1 cashier on fail","unknown","negative"
"6848","despite regular letters from their bereavement team have no record of dad being dead amp therefore wont talk to me marvellous","anger","negative"
"6849"," nice advising me an 03 number is cheaper than 08m but why not put the o3 number on your website 3m20s before i was in a queue","unknown","positive"
"6850"," amp  both an absolute disgrace over a year and still cant sort out a change of bank transfer edu00a0u00bdedu00b8u00a1edu00a0u00bdedu00b8u00b3 ank","unknown","negative"
"6851"," i got my new one delivered  today ands its not contactless ","unknown","positive"
"6852"," will you be issuing contactless payment debit cards any time soon","unknown","positive"
"6853"," we have almost another day over and still no news on my missing paperwork  ","unknown","positive"
"6854"," thatd be great cheers annoying for me as i cant make any online payments till next week","anger","neutral"
"6855"," a fraud threat apparently but i confirmed all transactions for the last month and it was still cancelled is this normal","unknown","negative"
"6856"," thanks for the number will i need telephone banking details im not sure i have them s","unknown","positive"
"6857"," hi guys got a letter in the post telling me my account is being upgraded but i dont want it to how can i stop this","unknown","neutral"
"6858"," done look forward to hearing from you soon","unknown","positive"
"6859"," or instead i open ac with  or  amp move my existing business to them instead your choice","joy","positive"
"6860"," im not going to go in again without an explanation of why i need to go again  i can send you app ref number if you can help","unknown","neutral"
"6861"," thank you considering its 2015 youd think more branches would install them not take them away as portland st branch did","unknown","positive"
"6862"," thanks for letting me be a customer at your bank but for now i am bankless i am moving onwards and forth so long hsbc ","unknown","negative"
"6863"," thanks ag checked it and im not crazy although debatable ck","unknown","negative"
"6864"," hi dan whats the interest rate on an advance account","anger","neutral"
"6865"," existing custom been to branch 2 days running with aml docs to open business bank ac have to go again no explanation given","unknown","neutral"
"6866"," so angry at how little hsbc respect there customers we need our money to survive each day amp there is little ur…","anger","negative"
"6867"," word to the wise never open an account with hsbc unless you want your money held to ransom poorservice","unknown","positive"
"6868"," well that was just as helpful edu00a0u00bdedu00b1u008dedu00a0u00bdedu00b8u0090","unknown","positive"
"6869"," can i have address for branch in peterborough for you please","joy","positive"
"6870"," because she got me to do it countless times im now locked out for 24 hours","unknown","positive"
"6871"," the woman got me to reset my security details countless times even though i was entering correctly and still wasnt working","unknown","positive"
"6872","   excellent service provided by mimi in ealing branch completed my account im very happy thanks hsbc amp lycka till mimi j","joy","positive"
"6873"," ring up to help log in to my internet banking and now im blocked out of my mobile app and online thanksforthehelp useless","unknown","neutral"
"6874"," coin paying in machine axis court swansea continually out of order cos its full they take ages to action thispoorservice","unknown","positive"
"6875"," hi i did that after recieving a call yesterday they said they couldnt confirm it","unknown","negative"
"6876"," jl isnt an email address","unknown","positive"
"6877"," what is the email address","unknown","positive"
"6878"," no its alright just s but astounded that i have to wait few days for a ridiculous length appointment its fine","surprise","positive"
"6879"," i believe you have to follow me in order to send an email","unknown","positive"
"6880"," it was leamington spa branch on 2nd december","unknown","positive"
"6881"," why doesnt my card work on  trains sick of being told off by conductors for something that isnt my fault","disgust","negative"
"6882","ive been on hold for 45 minutes with that ridiculous music playing ","unknown","negative"
"6883"," i want to close the bank account so if you could confirm how by message that would be appreciated","joy","negative"
"6884","  hsbc and the wait goes on  66days and counting","unknown","positive"
"6885"," ive just opened up a new account with you and your website wont allow me to set up my internet banking","unknown","neutral"
"6886"," over month going to branch to register mothers power of attorneystill nothing received shocking service at difficult timeedu00a0u00bdedu00b8u00a1","unknown","negative"
"6887"," hi is 08000304909 an hsbc phne number if so what department is it","unknown","positive"
"6888"," so angry at how little hsbc respect there customers we need our money to survive each day amp there is little urgency with them","anger","negative"
"6889"," ive sent it again","unknown","positive"
"6890"," thanks i use dewsbury branch but could this not be implemented nationally","unknown","positive"
"6891"," i sent the email yesterday but i havent received a reply","unknown","positive"
"6892"," i will check now","unknown","positive"
"6893","2m living with sightloss uk  how feasible would it be to offer large fonts on your express banking machines infoicanaccess","unknown","positive"
"6894"," ill do it later","unknown","negative"
"6895"," has the issue been resolved  will hsbc break the rules an use first class post rather than wait 11 days for a letter ","unknown","positive"
"6896"," with out a voice mail i cant call you back as its a with held number  you also have my email address this is now a joke","unknown","neutral"
"6897"," word to the wise never open an account with hsbc unless you want your money held to ransom poorservice","unknown","positive"
"6898"," its so not good enough to lose important documents and leave me in limbo","joy","neutral"
"6899"," hi  news about my missing pension papers that were hand delivered to reading would be good","joy","positive"
"6900"," i logged in it asked me to update my card put all correct details in app said there was an error","unknown","neutral"
"6901"," updated all the details and got an error that ive exceeded verification attempts","unknown","negative"
"6902"," new card now cant use fast balance app thanks for that you should take a leaf out of natwests book their app just works","unknown","positive"
"6903"," want assistance concerning legalities surrounding getting patents patentlaw ","unknown","positive"
"6904"," kindly retweet this amazing googlepatent pending lock screen app 

video ","joy","positive"
"6905"," day as just begun scumbags","unknown","positive"
"6906"," over 40 of customers who’ve had our overdraft texts have avoided charges by acting in time  http…","unknown","positive"
"6907"," i did yes thank you for the tip","unknown","positive"
"6908"," it was web on mobile not app i figured out it was my blocked cookies setting unsure how safe your cookies for banking ","fear","neutral"
"6909"," email send so hopefully she will get a response within the next few days ","sadness","neutral"
"6910"," the online banking mobile site hasnt let me log in for weeks keeps reverting back to 1st screen amp wont switch to dtop view","unknown","positive"
"6911"," do you have a contact email for my deaf mum to use to ask some questions regarding mortgages","unknown","negative"
"6912","  anything else exciting coming","joy","positive"
"6913"," and  as a small business owner i feel cheated by your online banking why cant i search past transactions older than 3 mths","unknown","positive"
"6914"," so shortly to you means 3 days i have sadly still not received a response why am i still dealing with rbc ","sadness","negative"
"6915"," thank you edu00a0u00bdedu00b8u008a","unknown","positive"
"6916"," done amp done","unknown","positive"
"6917"," you earned it hope you all enjoy it dont let the walkers getcha  dh","joy","positive"
"6918"," please check my previous rt seems like we had this conversation 6 months ago and its nice to know weve had progress since ","joy","positive"
"6919"," thx 4 ur feedback well make sure to pass it along to the branch amp head office were u able to get ur banking take…","sadness","positive"
"6920"," lets start usd dep  cambiebrdwy in yvr 15 mins  branch cambiebrdwy for dep 1 minute start there novalue","unknown","positive"
"6921"," question for you guys  how long does a payment take to go through  if done online","unknown","negative"
"6922","  that number is on the mobile site for the current promo","unknown","positive"
"6923"," called 18664852597 to book an appointment but it tells me the 50 visa gc promo is over in 5 languages it expires feb 2 ","unknown","positive"
"6924","  will  be paying to lawyer up    or will our tax dollars do that askrbc","unknown","neutral"
"6925","  will  be paying to lawyer up    or will our tax dollars do that askrbc","unknown","neutral"
"6926","  will  be paying to lawyer up    or will our tax dollars do that askrbc","unknown","neutral"
"6927"," awesome sandy was a huge help to me this morning edu00a0u00bdedu00b8u008d","unknown","positive"
"6928"," any idea when mobile photo check deposit will be available","unknown","positive"
"6929","  cant figure out whats so complicated  rbc usa has had it for years now so has other banks  rbc way behind on that 1","unknown","negative"
"6930"," does rbc sponsor national sporting agencies outside of hockey canada like canada basketball soccer canada","joy","negative"
"6931"," im done with banking at    all i get is attitude non stop moving my business and personal to anoth…","surprise","neutral"
"6932"," im done with banking at    all i get is attitude non stop moving my business and personal to anoth…","surprise","neutral"
"6933","im done with banking at    all i get is attitude non stop moving my business and personal to another bank done","surprise","neutral"
"6934","    i take it youre furious pete","anger","negative"
"6935"," yup its all good now first time seeing that and you guys normally warn of site issues had me worried there thanks","joy","negative"
"6936"," good to know thank you ","joy","positive"
"6937"," say it how it is rbc seems to be to be operating in 1998 account problem call about it tries to sell cr…","unknown","negative"
"6938","  say it how it is rbc seems to be to be operating in 1998 account problem call about it tries to sell credit card","unknown","negative"
"6939"," the bahamas","unknown","positive"
"6940"," kudos to the staff in small communities like kincardine where they have been shortstaffed all week due to road closures","joy","neutral"
"6941","once again i received some great customer service from  wow talk about personalized service thank you","joy","positive"
"6942"," hi after speaking with you i feel being took cared its not very hard to impress people","joy","neutral"
"6943"," no im just gonna close it once i get all set up at td also your online interface is horrible its not 2004 anymore","fear","negative"
"6944"," i have 2 savings and 1 checking account","unknown","negative"
"6945"," how do i remove someone from my account do i have to do it in person in the bank thanks ","unknown","negative"
"6946"," why cant the ios app have the option to turn on location services only when in use its either never or always so never it is","disgust","positive"
"6947"," i deposited a cheque few days ago it was returned today reason for return domicile required what does it mean","unknown","negative"
"6948"," appreciate the responce love the service i get the closest one is still indeed 20 minutes away there isnt much where i live","joy","positive"
"6949"," you bet  daniel at transit 131  fantastic  super helpful and a great sense of humour  thanks","joy","positive"
"6950"," dmed you thank you","unknown","positive"
"6951","im smallfry  and i get the impression if i was a suit with loads of money itd be different im going to a pplfriendly bank","sadness","negative"
"6952","tx  but too late your mtl  rd location promised me 294 financing took their time getting back to me says rate not available","unknown","positive"
"6953","whats the point of making an appt if i have to wait 30 mins to be seen ","unknown","positive"
"6954"," thats what i had thought and hoped but not the case and have done so my bank is saying they need to diapute with ","unknown","negative"
"6955"," taken out of my account i went to my bank as i am not an  customer and explained the situation they said once the atm was","unknown","negative"
"6956"," spit out a receipt that said transaction canceled your account will be adjusted i logged into my online banking and the funds were","unknown","neutral"
"6957"," yesi attempted to withdraw cash from one of your atms the machine began pumping as though it was dispensing money then stopped","unknown","negative"
"6958"," do you have a bb torch app","unknown","positive"
"6959"," sorry i dont have the number should i ask the next time they call","sadness","negative"
"6960"," do you have a no call list if so put me and my family on it","unknown","negative"
"6961"," hey there  we noticed ur post amp wanted to let u know we appreciate ur feedback its been passed along to hea…","joy","positive"
"6962"," the only reason i opened the account was for the free ipad offer also wasnt aware of dec 1st date surely this cant disqualify me","unknown","positive"
"6963"," signed up on oct 31 amp set up direct deposit the following day due to a problem on my companys end the 1st deposit was after dec 1","unknown","negative"
"6964"," the number that has been calling my house is 18882142841","unknown","positive"
"6965"," but they are saving to go on the honeymoon what a great gift idea dont you think","joy","positive"
"6966"," thanks","unknown","positive"
"6967"," how do i transfer avian points to a friend as a wedding gift","joy","positive"
"6968"," hi do u charge fees if i transfer money from my paypal to my local scotiabank checking account","joy","negative"
"6969"," hello i have a question please respond when available thanks how do i change my security question if i forget it","joy","negative"
"6970"," hi i would like to add a payee from target redcard mastercard rbc what option can i add in my payee list","joy","neutral"
"6971"," hello i have a question please respond when available thanks","joy","neutral"
"6972"," ok sounds fair i did find it rather disconcerting whom do i call","unknown","negative"
"6973"," thats great to hear hope you enjoy the free movies hp","joy","positive"
"6974"," you are amazing thanks so much for your help way better than calling scotia support d","surprise","positive"
"6975"," no iim not going there i want to know ive been waiting for over half hour for answer","unknown","positive"
"6976"," hello im waiting","unknown","positive"
"6977"," this was really just an appreciation tweet for the choice of music edu00a0u00bdedu00b9u0088","unknown","positive"
"6978"," as as i open up another bank account with another bank and change my address on all deposits im out of nova scotia bank","unknown","negative"
"6979"," hello","unknown","positive"
"6980"," why is my account froze im very upset going to close it soon","joy","negative"
"6981"," please develop an app for windows phone","joy","positive"
"6982"," awesome that would be something nice to have for sure","unknown","positive"
"6983"," i have a scene credit card not sure why this is happening though ","anger","positive"
"6984"," glad you didnt mind the funny with it","joy","positive"
"6985"," most are used from a telemarketing scheme and use known phone numbers listed on the internet","unknown","negative"
"6986"," any idea how long the mobile banking will be offline","unknown","neutral"
"6987"," would be great if there was a 24hr line its really hard to connect with folks while travelling in asia","joy","neutral"
"6988"," hello good morning i would like to some question regarding for applying a loan","joy","neutral"
"6989"," hello i have a question please respond when available thanks","joy","neutral"
"6990"," thanks so much for reaching out its appreciated within the year is a mighty big window though best of luck","joy","positive"
"6991"," send me a dm","unknown","positive"
"6992"," thank you i just need to go in because i have a check to cash and my bank card doesnt work in the machine thanks","unknown","neutral"
"6993"," thanks do i need appt with financial advisor or can i walk in to teller","joy","negative"
"6994"," 
hello id like to pay a tuition fee using my scotia debit cardscene whats the payment up limit each time","joy","negative"
"6995"," i dont want calls about scotiabank life insurance anymore how do i make them stop","unknown","positive"
"6996"," yes but what counts as opening activating or being approved","joy","positive"
"6997"," problem caused the branch twice now and no effort to resolve it who to contact about unorganized and unhelpful tellers","unknown","neutral"
"6998"," 
what is the transit number for the edmonton branch on whyte ave and 105th  also what is your institution number thanks","unknown","positive"
"6999"," online issue the user id you entered is invalid error ae10523 tried both call rep n visit in branch but no help at all","unknown","negative"
"7000"," thanks the functionality is fine it just looks odd on my 6 screen ","unknown","neutral"
"7001"," okayi hope you can help me outthank you","unknown","positive"
"7002","to the man at   who contacted me today to let me know my points are added thank you and thank you  for helping","unknown","positive"
"7003"," could you please explain the process and consequences of early resp withdrawal for non educational purposes","joy","positive"
"7004"," it makes me sick that i have to follow you for a resolution","disgust","negative"
"7005"," thank you for being so convenient and friendly   could learn a lot from your great customer service","joy","positive"
"7006"," dm is sent","unknown","positive"
"7007"," how are you going to help me if none of your branches in my area are not open past 6pm i just want to change pay info","unknown","positive"
"7008"," is there no way to talk to a human by phone your comp phone system is the worst customer service ive ever experienced","unknown","negative"
"7009","hard to believe whn a customer get embarrassed 2 use their own money from at need  after ","sadness","negative"
"7010"," hello i have a question please respond when available thanks","joy","neutral"
"7011"," thanks again just thought id check ","unknown","positive"
"7012"," actually one more question  can you starts the credit card app over the phone","unknown","negative"
"7013"," thank you","unknown","positive"
"7014"," please answer my private message regarding an previous issue","joy","positive"
"7015"," what is dm sorry i dont know much about twitter but this is only way i found to reach you","sadness","negative"
"7016"," my student account has been marked as inactive how do i activate my account i now live in thailand canada account","joy","negative"
"7017"," what is the procedure for closing a scotiabank visa account when the cardholder dies","unknown","negative"
"7018"," follow me i’ve got some questions in dm","unknown","positive"
"7019","   im not surprised to read these feedback thank god i didnt open any bank account with scotia","sadness","neutral"
"7020"," hello does your startright program for new immigrants allow individuals here on a 2 year work permit to get a credit card","sadness","neutral"
"7021"," question how can i find out why my scotiabank account had been closed without me knowing where can i ask","unknown","negative"
"7022"," are you accepting a canadian cheque","unknown","positive"
"7023"," i think td needs to give some tips in customer service to you guys horrid experience","fear","neutral"
"7024"," worst customer experience ever i am so happy i have decided to switch to td no wonder td has won the jd award 9 times","joy","positive"
"7025"," surecurious to see what you got not optimistic","unknown","positive"
"7026"," naw im good ive learned the hard way that you all dont care about your customers","joy","neutral"
"7027"," need help i have a couple questions","unknown","neutral"
"7028"," how in the hell do i get a real person on the phone to help me your ivr is crap","sadness","negative"
"7029","im interested in working for a bank  help me reach my goal to becoming a cpa anyone hiring    ","unknown","neutral"
"7030"," is literally stealing from me without consequence anyone know a lawyer that can help ","unknown","neutral"
"7031","the  employees just went above and beyond to phone us to try to help a new client who is our international student  thank you pnc","unknown","positive"
"7032","been on hold for the last 15 minutes waiting for help  wtf","unknown","negative"
"7033","  tarde isabela morena top de luxo","surprise","positive"
"7034"," tarde bom programa abraços","unknown","positive"
"7035","thank you  we are very thankful for  and the opportunity","unknown","positive"
"7036"," congratulations on the  community builders grant what a great opportunity","joy","positive"
"7037"," congratulations on the  community builders grant what a great opportunity","joy","positive"
"7038","   steakhouse greatfood greatswards","unknown","positive"
"7039","família muito linda e querida  de  esperança  mg  grande abraço ","unknown","positive"
"7040"," noite","unknown","positive"
"7041"," conversar com todos  andar com poucos e confiar só em deus  

              noiteedu00aeu00baedu00bdu009aedu00aeu00baedu00bdu009aedu00aeu00b8edu00bdu0087edu00aeu00bbedu00b0u00b4","unknown","positive"
"7042"," noite","unknown","positive"
"7043"," noite amigos uma excelente noite pra todos os você amigos ","unknown","positive"
"7044"," noite galera","unknown","positive"
"7045"," pra que ter tudo se eu tenho você  ag lt3 
  noite — se sentindo apaixonado","unknown","positive"
"7046"," pra que ter tudo se eu tenho você  ag lt3 
  noite — se sentindo apaixonado","unknown","positive"
"7047"," tader atodo muito calor em sao paulo","unknown","positive"
"7048"," conan hyborian quest rafflesorteo conan talks with us    vía  cona…","unknown","negative"
"7049","conan hyborian quest rafflesorteo conan talks with us    vía  conan boardgame","unknown","negative"
"7050","a cada dia uma guerra e sempre uma vitoria obrigado meu pai noite","unknown","positive"
"7051"," noitw","unknown","positive"
"7052","conan hyborian quest rafflesorteo conan talks with us    vía ","unknown","negative"
"7053"," tarde quase noite muito calor em porto amazonas trovoadas e parece que vem chuva ","unknown","positive"
"7054"," tarde  ","unknown","positive"
"7055","  transmissao","unknown","positive"
"7056","  sorte","unknown","positive"
"7057","crime report  vista  caruaru  pe  muito assalto uma colega minha foi assaltada 3 vezes e não tem polícia ","anger","negative"
"7058"," noite amores       …","unknown","positive"
"7059"," noite amores       …","unknown","positive"
"7060"," noite amores       ","unknown","positive"
"7061"," das problem wurde soeben behoben sie müssten die ausgabe nochmals laden dann funktionierts wieder ","fear","negative"
"7062"," tarde lt3 ","unknown","positive"
"7063","   tarde","unknown","positive"
"7064","whistleblower payouts approach 170 million in  case   payday levick","unknown","positive"
"7065","      ","unknown","positive"
"7066"," bom fds ladroagem é prática da ideologia          …","unknown","positive"
"7067"," bom fds ladroagem é prática da ideologia          …","unknown","positive"
"7068","bom fds ladroagem é prática da ideologia          ","unknown","positive"
"7069","eu ja vou dormir na verdade a minha mae ne enfim nao vai da pra me despedir de todo mundo entao migas  noite pra vocês","unknown","positive"
"7070"," noite amigos uma excelente noite pra todos os você amigos ","unknown","positive"
"7071","e quando tudo desmoronar 
sabe quem vai estar ao teu lado
deus
 noite","unknown","positive"
"7072","cara tudo bem q comprar coisa na promoção eh massa mas mano acho o cúmulo esse povo q faz fila kilometrica de madrugada  ","unknown","neutral"
"7073"," noite  muitoo para dar uma volta","sadness","positive"
"7074","u263asigam edu00a0u00bdedu00b1u0089       ","unknown","positive"
"7075"," ótima sexta bolha imobiliária há crise no setor …","unknown","positive"
"7076"," sigam gt       ","unknown","positive"
"7077"," sigam gt       ","unknown","positive"
"7078","sigam gt       ","unknown","positive"
"7079","       ótima sexta bolha imobiliária há crise no setor ","unknown","positive"
"7080"," retrouvez toutes ses paroles sur gt ","unknown","positive"
"7081"," retrouvez toutes ses paroles sur gt ","unknown","positive"
"7082"," noite","unknown","positive"
"7083","pra que ter tudo se eu tenho você  ag lt3 
  noite — se sentindo apaixonado","unknown","positive"
"7084","  gordao ","unknown","positive"
"7085","  noite a vçs 2","unknown","positive"
"7086"," tarde a todos  me sigam pfv   ","unknown","positive"
"7087"," tarde levy é capacho da dilma         ","unknown","positive"
"7088","       
levy nunca terá a independência necessária para colocar a casa em ordem","unknown","positive"
"7089"," tarde levy é capacho da dilma         ","unknown","positive"
"7090","omygdieedu00a0u00bdedu00b2u009fedu00a0u00bdedu00b2u009fedu00a0u00bdedu00b2u009fyourjamsirecallyouampsomedancersithinkyouhadfatiguesonitwassucharadvideowaaaicantrecallthesongrackmybrainlol","unknown","positive"
"7091"," noite 12","unknown","positive"
"7092","  joão aqui estamos da mesma forma   ","unknown","positive"
"7093"," dan sok petrol tahmini  paragöz ","anger","positive"
"7094"," noite q lhe dizer parabéns pelo troféu q vc ganho luan satanás vc merece","unknown","positive"
"7095","  noite rodrigoluccaalexandre","unknown","positive"
"7096"," noite luan satanás","unknown","positive"
"7097","lets be honest the  dance numbers  arent even that  good    anybody  who watch  did it 4 the cheese","joy","positive"
"7098"," noite amigos uma excelente noite pra todos os você amigos a redor do mundo também buscou em formação ","unknown","positive"
"7099"," livenation sorry autocorrect","sadness","negative"
"7100","  ","unknown","positive"
"7101"," en bogota colombia","unknown","positive"
"7102","   cómo es posible que demoren una respuesta mas de 2 semanas  increíble el mal servicio qur tienen","unknown","positive"
"7103","","unknown","positive"
"7104"," vkon™ ratings 60  310m viewers  diaoyu oil find ads http…","unknown","positive"
"7105"," vkon™ ratings 60  310m viewers  diaoyu oil find ads ","unknown","positive"
"7106"," venezuela","unknown","positive"
"7107"," ","unknown","positive"
"7108"," necesito acceder a mi cuenta online tengo problemas y no tengo respuesta de citibank","unknown","positive"
"7109"," indian oil in india","unknown","positive"
"7110"," deben reveer el sistema de numeros con letrasdos horas y avanzaron 3 de una y 15 de otra mi tiempo es valioso  q los clientes","anger","positive"
"7111"," 7325 w oklahoma ave","unknown","positive"
"7112"," uk","unknown","positive"
"7113"," ","unknown","positive"
"7114"," okk","unknown","positive"
"7115","      robbers ","unknown","positive"
"7116","","unknown","positive"
"7117"," ","unknown","positive"
"7118","

   ","unknown","positive"
"7119","
 ","unknown","positive"
"7120"," ","unknown","positive"
"7121","","unknown","positive"
"7122"," annettepressley awesomesauce","unknown","positive"
"7123"," ty","unknown","positive"
"7124","  edu00a0u00bdedu00b8u0090edu00a0u00bdedu00b8u0090","unknown","positive"
"7125"," yes","unknown","positive"
"7126"," yes","unknown","positive"
"7127","  estce possible que votre filiale des assurance cesse dimportuner les clients de la banque à tout les jours","unknown","positive"
"7128"," ","unknown","positive"
"7129","ff       followfriday by ","unknown","positive"
"7130","  hola jimena por favor llama al 57281900 ó 018007045900 opción 8 más 1 con gusto te apoyaremos d","joy","positive"
"7131","    me llego un cargo que no hice y no puedo comunicarme con un ejecutivo","anger","positive"
"7132","    me llego un cargo que no hice y no puedo comunicarme con un ejecutivo","anger","positive"
"7133"," ","unknown","positive"
"7134"," i do not wish to speak with an executive assistant who went to a junior college","unknown","positive"
"7135"," if giving a call can help me get the atm pin instantly its worth a try  ","sadness","negative"
"7136"," need help paid 200 on your mobile app you took the entire balance overdrew accout big time fix this it was not my error","unknown","negative"
"7137"," ok","unknown","positive"
"7138"," ill dm you","unknown","negative"
"7139"," my citibank prepaid debit card is damaged how can i get a new one","sadness","negative"
"7140","  k","unknown","positive"
"7141"," thanks","unknown","positive"
"7142"," fraud called now state i do not have an acc name ssn phone  u can see i apparently was approved for a cc ","joy","neutral"
"7143","  you have worn me down with false promises of help im warning others stay away from citicards and hiltonhonors","unknown","negative"
"7144"," yknow i would love to do that however we would have to follow each other or my private info would be out there for all to see smh","joy","positive"
"7145"," it is a citi preffered credit card and its in houston tx the website claim to never receive my package and will charge the card","joy","positive"
"7146"," can you please advise on what type of acct this is for and where account was opened only thanks jg","joy","neutral"
"7147"," citi customer service is the worst ive been on the phone for forever just wanted to see if my payment went through","unknown","neutral"
"7148"," no i have no questions about my account my issue is the time the earlier the bank is open the better","unknown","neutral"
"7149"," after 10am yes","unknown","positive"
"7150"," thanks for response sent two queries on    looking for quick reply","unknown","positive"
"7151"," i am in ireland at the moment will you be calling me now","unknown","positive"
"7152"," is this a dm ","unknown","positive"
"7153"," thank you i forwarded it to the email that you indicated 

ps i find it great the idea of a bg image on your twitter page ","joy","positive"
"7154"," my used id is correct i have tried all the passwords that i had and nothing works","unknown","positive"
"7155"," says wrong password when i try the forgotten password it says 1 or more information is wrong","unknown","negative"
"7156"," hi i tried to dm you but see that you are no longer following us pls follow  when u get a chance thanks sg","sadness","negative"
"7157"," thanks im wondering if you can tell me how long after my statement ended the points will post","unknown","neutral"
"7158"," thanks i finally got ahold of someone only to learn you dont carry tanzanian currency smh","unknown","positive"
"7159"," can i get any reply","sadness","negative"
"7160"," im afraid i dont after months of paying the assistance program thing cant even send an electrician to my apt quitting today","fear","neutral"
"7161"," i actually just got an email thank you though and im guessing my local bank accepts faxes yay","unknown","positive"
"7162"," i just opened a student account but my computer died what documents do i need to verify my school status amp also what is the fax ","unknown","negative"
"7163"," thankyou","unknown","positive"
"7164"," i want to know if citibank stills has a branch here in peru","unknown","positive"
"7165"," thx for your prompt reply fortunately the cs based imdonesia has assisted me its my pleasure to be citibank customer ","unknown","positive"
"7166"," hi city i just moved to england from the states amp my card is getting declined although i already notified you help please urgent","joy","neutral"
"7167"," i cant log into my online banking","unknown","positive"
"7168"," hi there if my avaiable spending bal is 20 can a company automatically charge me for a non return product in an amount of 300","joy","positive"
"7169"," can someone mp for support issues urgent","unknown","neutral"
"7170"," late papa bacha said had cridt card with u he is dead email me on jawadali0595com about balance in his bank ac f any","unknown","negative"
"7171"," my mom recently passed away and i need to reconcile her credit card accounts  how should i go about this","unknown","neutral"
"7172","  cant warn people enough to avoid hiltonhonors citicards enough pay annual fee and charge thousands  no rewards","joy","negative"
"7173"," hello i wanto to know how to open a saving account in usa from peru i am not a us citizen but i need one so i could buy a house","unknown","negative"
"7174"," thankyou still waiting to hear back","unknown","positive"
"7175"," need your help wanna close my card but the customer service always been busy","joy","negative"
"7176"," id like to get new cash card  i understand there is a mailer promotion for a 100 credit  how can i get this and the card","joy","neutral"
"7177"," please pass onto  your friends that citi has poor customer service and refuses to listen to customer needs  audiotape to follow","joy","neutral"
"7178","  asked citi to raise our credit limit 16 to make a large purchase but denied great customer with 4 diff accounts poor service","joy","neutral"
"7179"," thank you for your help","unknown","positive"
"7180","  your personal bankerheloc department is terribly slow and outdated","unknown","negative"
"7181"," seems like the site is super slow at the moment ill try later in the day thanks","joy","neutral"
"7182"," you as well and have a marvelous new year","surprise","positive"
"7183"," if you were paying my bill rate for that time youd owe me 265 sorry doesnt do it fix the problem for loyal customers","sadness","negative"
"7184"," we dont like to hear this nicholas  do you want us to give you a call and talk about opportunities for im…","joy","neutral"
"7185"," yes","unknown","positive"
"7186"," got assistanceampit was great but the music matter of taste but the please continue to hold every8seconds is a bit much edu00a0u00bdedu00b8u0089","joy","positive"
"7187","the dmv hasnt received my title from a branch amp i financed my car a month ago its absurd i was told 1520 days ","unknown","negative"
"7188"," if you could call her again that would be great","joy","neutral"
"7189"," the issue was cleared up after a 60 min phone wait edu00a0u00bdedu00b1u008fedu00a0u00bdedu00b1u008fedu00a0u00bdedu00b1u008e with a disconnection 12 through","unknown","positive"
"7190"," us bank customer service is the worst ive been on the phone for forever just wanted to see if my payment went through","unknown","negative"
"7191"," how much does it actually cost you when someone overdraws their chkg acct by 100 for 2 days how much of the 36 fee is profit","unknown","positive"
"7192"," its been an hour later still no call","unknown","negative"
